timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1631110540650,61986,Raw github,200,OK,Thread Group 1-5,text,true,,1143268,337,6,6,http://10.240.4.179/proxy-githubusercontent/jdh-observer/jdh001-L2gBr3BzwH8Z/main/DigitalHistoryRepresentations.ipynb,9424,0,0
1631110548201,59351,Articles's list jdh001,200,OK,Thread Group 1-7,text,true,,209265,264,5,5,http://10.240.4.179/api/articles/?pid=jdh001,8797,0,0
1631110607556,26651,Random article,200,OK,Thread Group 1-7,text,true,,29182,531,5,5,http://10.240.4.179/api/articles/L2gBr3BzwH8Z/,12286,0,7165
1631110607556,12286,Random article-0,301,Moved Permanently,Thread Group 1-7,text,true,,279,265,5,5,http://10.240.4.179/api/articles/L2gBr3BzwH8Z,12286,0,7165
1631110619842,14365,Random article-1,200,OK,Thread Group 1-7,text,true,,28903,266,5,5,http://10.240.4.179/api/articles/L2gBr3BzwH8Z/,5153,0,0
1631110575067,80329,Raw github,200,OK,Thread Group 1-9,text,true,,1847655,331,5,5,http://10.240.4.179/proxy-githubusercontent/jdh-observer/jdh001-SLCj9T3MsrEk/main/jdh_twitter5_anonymised.ipynb,3712,0,0
1631110634210,45988,Raw github,200,OK,Thread Group 1-7,text,true,,1143268,337,4,4,http://10.240.4.179/proxy-githubusercontent/jdh-observer/jdh001-L2gBr3BzwH8Z/main/DigitalHistoryRepresentations.ipynb,4385,0,0
1631110536204,165665,Raw github,200,OK,Thread Group 1-4,text,true,,9297330,335,3,3,http://10.240.4.179/proxy-githubusercontent/jdh-observer/jdh001-4yxHGiqXYRbX/main/TopicSpecificCorpusBuilding.ipynb,8820,0,0
1631110580609,142789,Raw github,200,OK,Thread Group 1-10,text,true,,9297326,335,2,2,http://10.240.4.179/proxy-githubusercontent/jdh-observer/jdh001-4yxHGiqXYRbX/main/TopicSpecificCorpusBuilding.ipynb,11895,0,3190
1631110547799,190010,Raw github,200,OK,Thread Group 1-8,text,true,,14088279,319,1,1,http://10.240.4.179/proxy-githubusercontent/jdh-observer/jdh001-8pGzPyTDKBjR/main/JDH_Article.ipynb,9454,0,0
