timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1631175225606,215,Issue jdh001,200,OK,Thread Group 1-10,text,true,,750,515,24,24,http://10.240.4.179/api/issues/jdh001/,86,0,0
1631175225606,86,Issue jdh001-0,301,Moved Permanently,Thread Group 1-10,text,true,,271,257,24,24,http://10.240.4.179/api/issues/jdh001,86,0,0
1631175225692,129,Issue jdh001-1,200,OK,Thread Group 1-10,text,true,,479,258,24,24,http://10.240.4.179/api/issues/jdh001/,129,0,0
1631175225680,151,Issue jdh001,200,OK,Thread Group 1-13,text,true,,750,515,24,24,http://10.240.4.179/api/issues/jdh001/,66,0,0
1631175225680,66,Issue jdh001-0,301,Moved Permanently,Thread Group 1-13,text,true,,271,257,24,24,http://10.240.4.179/api/issues/jdh001,66,0,0
1631175225746,85,Issue jdh001-1,200,OK,Thread Group 1-13,text,true,,479,258,24,24,http://10.240.4.179/api/issues/jdh001/,85,0,0
1631175225683,177,Random article,200,OK,Thread Group 1-2,text,true,,20524,531,26,26,http://10.240.4.179/api/articles/8pGzPyTDKBjR/,65,0,0
1631175225683,65,Random article-0,301,Moved Permanently,Thread Group 1-2,text,true,,279,265,26,26,http://10.240.4.179/api/articles/8pGzPyTDKBjR,65,0,0
1631175225748,112,Random article-1,200,OK,Thread Group 1-2,text,true,,20245,266,26,26,http://10.240.4.179/api/articles/8pGzPyTDKBjR/,107,0,0
1631175225688,198,Articles's list jdh001,200,OK,Thread Group 1-8,text,true,,209265,264,27,27,http://10.240.4.179/api/articles/?pid=jdh001,128,0,0
1631175225686,247,Issues list,200,OK,Thread Group 1-19,text,true,,910,549,28,28,http://10.240.4.179/api/issues/?ordering=-creation_date,110,0,3
1631175225686,110,Issues list-0,301,Moved Permanently,Thread Group 1-19,text,true,,288,274,28,28,http://10.240.4.179/api/issues?ordering=-creation_date,110,0,3
1631175225796,137,Issues list-1,200,OK,Thread Group 1-19,text,true,,622,275,28,28,http://10.240.4.179/api/issues/?ordering=-creation_date,137,0,0
1631175225701,252,Issue jdh001,200,OK,Thread Group 1-14,text,true,,750,515,29,29,http://10.240.4.179/api/issues/jdh001/,118,0,0
1631175225701,118,Issue jdh001-0,301,Moved Permanently,Thread Group 1-14,text,true,,271,257,29,29,http://10.240.4.179/api/issues/jdh001,118,0,0
1631175225819,134,Issue jdh001-1,200,OK,Thread Group 1-14,text,true,,479,258,29,29,http://10.240.4.179/api/issues/jdh001/,134,0,0
1631175225788,210,Issues list,200,OK,Thread Group 1-23,text,true,,910,549,31,31,http://10.240.4.179/api/issues/?ordering=-creation_date,35,0,6
1631175225710,288,Issues list,200,OK,Thread Group 1-20,text,true,,910,549,31,31,http://10.240.4.179/api/issues/?ordering=-creation_date,111,0,3
1631175225788,35,Issues list-0,301,Moved Permanently,Thread Group 1-23,text,true,,288,274,31,31,http://10.240.4.179/api/issues?ordering=-creation_date,35,0,6
1631175225710,111,Issues list-0,301,Moved Permanently,Thread Group 1-20,text,true,,288,274,31,31,http://10.240.4.179/api/issues?ordering=-creation_date,111,0,3
1631175225823,175,Issues list-1,200,OK,Thread Group 1-23,text,true,,622,275,31,31,http://10.240.4.179/api/issues/?ordering=-creation_date,175,0,0
1631175225821,177,Issues list-1,200,OK,Thread Group 1-20,text,true,,622,275,31,31,http://10.240.4.179/api/issues/?ordering=-creation_date,177,0,0
1631175225725,278,Random article,200,OK,Thread Group 1-5,text,true,,35081,531,31,31,http://10.240.4.179/api/articles/WBqfZzfi7nHK/,94,0,0
1631175225725,94,Random article-0,301,Moved Permanently,Thread Group 1-5,text,true,,279,265,31,31,http://10.240.4.179/api/articles/WBqfZzfi7nHK,94,0,0
1631175225819,184,Random article-1,200,OK,Thread Group 1-5,text,true,,34802,266,31,31,http://10.240.4.179/api/articles/WBqfZzfi7nHK/,166,0,0
1631175225785,225,Issue jdh001,200,OK,Thread Group 1-16,text,true,,750,515,32,32,http://10.240.4.179/api/issues/jdh001/,38,0,0
1631175225736,274,Issues list,200,OK,Thread Group 1-21,text,true,,910,549,32,32,http://10.240.4.179/api/issues/?ordering=-creation_date,85,0,8
1631175225785,38,Issue jdh001-0,301,Moved Permanently,Thread Group 1-16,text,true,,271,257,32,32,http://10.240.4.179/api/issues/jdh001,38,0,0
1631175225736,85,Issues list-0,301,Moved Permanently,Thread Group 1-21,text,true,,288,274,32,32,http://10.240.4.179/api/issues?ordering=-creation_date,85,0,8
1631175225823,187,Issue jdh001-1,200,OK,Thread Group 1-16,text,true,,479,258,32,32,http://10.240.4.179/api/issues/jdh001/,187,0,0
1631175225821,189,Issues list-1,200,OK,Thread Group 1-21,text,true,,622,275,32,32,http://10.240.4.179/api/issues/?ordering=-creation_date,189,0,0
1631175225806,219,Articles's list jdh001,200,OK,Thread Group 1-11,text,true,,209265,264,32,32,http://10.240.4.179/api/articles/?pid=jdh001,90,0,0
1631175225797,244,Issue jdh001,200,OK,Thread Group 1-18,text,true,,750,515,33,33,http://10.240.4.179/api/issues/jdh001/,138,0,0
1631175225797,138,Issue jdh001-0,301,Moved Permanently,Thread Group 1-18,text,true,,271,257,33,33,http://10.240.4.179/api/issues/jdh001,138,0,0
1631175225935,106,Issue jdh001-1,200,OK,Thread Group 1-18,text,true,,479,258,33,33,http://10.240.4.179/api/issues/jdh001/,106,0,0
1631175225803,239,Random article,200,OK,Thread Group 1-7,text,true,,30292,531,33,33,http://10.240.4.179/api/articles/4yxHGiqXYRbX/,22,0,0
1631175225803,22,Random article-0,301,Moved Permanently,Thread Group 1-7,text,true,,279,265,33,33,http://10.240.4.179/api/articles/4yxHGiqXYRbX,22,0,0
1631175225825,217,Random article-1,200,OK,Thread Group 1-7,text,true,,30013,266,33,33,http://10.240.4.179/api/articles/4yxHGiqXYRbX/,205,0,0
1631175225775,300,Articles's list jdh001,200,OK,Thread Group 1-9,text,true,,209265,264,34,34,http://10.240.4.179/api/articles/?pid=jdh001,145,0,0
1631175225746,336,Issue jdh001,200,OK,Thread Group 1-17,text,true,,750,515,34,34,http://10.240.4.179/api/issues/jdh001/,86,0,0
1631175225746,86,Issue jdh001-0,301,Moved Permanently,Thread Group 1-17,text,true,,271,257,34,34,http://10.240.4.179/api/issues/jdh001,86,0,0
1631175225832,250,Issue jdh001-1,200,OK,Thread Group 1-17,text,true,,479,258,34,34,http://10.240.4.179/api/issues/jdh001/,250,0,0
1631175226011,111,Issue jdh001,200,OK,Thread Group 1-21,text,true,,750,515,36,36,http://10.240.4.179/api/issues/jdh001/,30,0,0
1631175226011,30,Issue jdh001-0,301,Moved Permanently,Thread Group 1-21,text,true,,271,257,36,36,http://10.240.4.179/api/issues/jdh001,30,0,0
1631175226042,80,Issue jdh001-1,200,OK,Thread Group 1-21,text,true,,479,258,36,36,http://10.240.4.179/api/issues/jdh001/,80,0,0
1631175225935,194,Issues list,200,OK,Thread Group 1-29,text,true,,910,549,36,36,http://10.240.4.179/api/issues/?ordering=-creation_date,106,0,11
1631175225935,106,Issues list-0,301,Moved Permanently,Thread Group 1-29,text,true,,288,274,36,36,http://10.240.4.179/api/issues?ordering=-creation_date,106,0,11
1631175226042,87,Issues list-1,200,OK,Thread Group 1-29,text,true,,622,275,36,36,http://10.240.4.179/api/issues/?ordering=-creation_date,87,0,0
