timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1631775673071,34,Random article-1,200,OK,Thread Group 1-10,text,true,,20245,266,11,11,http://10.240.4.179/api/articles/8pGzPyTDKBjR/,33,0,0
1631775673081,37,Issue jdh001,200,OK,Thread Group 1-15,text,true,,750,515,11,11,http://10.240.4.179/api/issues/jdh001/,26,0,0
1631775673081,26,Issue jdh001-0,301,Moved Permanently,Thread Group 1-15,text,true,,271,257,11,11,http://10.240.4.179/api/issues/jdh001,26,0,0
1631775673107,11,Issue jdh001-1,200,OK,Thread Group 1-15,text,true,,479,258,11,11,http://10.240.4.179/api/issues/jdh001/,11,0,0
1631775673003,142,Raw github,200,OK,Thread Group 1-9,text,true,,9297333,335,12,12,http://10.240.4.179/proxy-githubusercontent/jdh-observer/jdh001-4yxHGiqXYRbX/main/TopicSpecificCorpusBuilding.ipynb,2,0,0
1631775673005,155,Articles's list jdh001,200,OK,Thread Group 1-13,text,true,,224350,264,11,11,http://10.240.4.179/api/articles/?pid=jdh001,146,0,0
1631775673057,107,Issue jdh001,200,OK,Thread Group 1-18,text,true,,750,515,11,11,http://10.240.4.179/api/issues/jdh001/,3,0,0
1631775673057,3,Issue jdh001-0,301,Moved Permanently,Thread Group 1-18,text,true,,271,257,11,11,http://10.240.4.179/api/issues/jdh001,3,0,0
1631775673060,104,Issue jdh001-1,200,OK,Thread Group 1-18,text,true,,479,258,11,11,http://10.240.4.179/api/issues/jdh001/,104,0,0
1631775672938,231,Issues list,200,OK,Thread Group 1-16,text,true,,910,549,11,11,http://10.240.4.179/api/issues/?ordering=-creation_date,133,0,1
1631775672938,133,Issues list-0,301,Moved Permanently,Thread Group 1-16,text,true,,288,274,11,11,http://10.240.4.179/api/issues?ordering=-creation_date,133,0,1
1631775673071,98,Issues list-1,200,OK,Thread Group 1-16,text,true,,622,275,11,11,http://10.240.4.179/api/issues/?ordering=-creation_date,98,0,0
1631775672940,238,Issue jdh001,200,OK,Thread Group 1-12,text,true,,750,515,11,11,http://10.240.4.179/api/issues/jdh001/,132,0,0
1631775672940,132,Issue jdh001-0,301,Moved Permanently,Thread Group 1-12,text,true,,271,257,11,11,http://10.240.4.179/api/issues/jdh001,132,0,0
1631775673072,106,Issue jdh001-1,200,OK,Thread Group 1-12,text,true,,479,258,11,11,http://10.240.4.179/api/issues/jdh001/,106,0,0
1631775672987,201,Issues list,200,OK,Thread Group 1-17,text,true,,910,549,12,12,http://10.240.4.179/api/issues/?ordering=-creation_date,94,0,2
1631775672987,94,Issues list-0,301,Moved Permanently,Thread Group 1-17,text,true,,288,274,12,12,http://10.240.4.179/api/issues?ordering=-creation_date,94,0,2
1631775673081,107,Issues list-1,200,OK,Thread Group 1-17,text,true,,622,275,12,12,http://10.240.4.179/api/issues/?ordering=-creation_date,107,0,0
1631775673087,128,Random article,200,OK,Thread Group 1-11,text,true,,41871,531,12,12,http://10.240.4.179/api/articles/JJszM3GwAYDs/,101,0,0
1631775673087,101,Random article-0,301,Moved Permanently,Thread Group 1-11,text,true,,279,265,12,12,http://10.240.4.179/api/articles/JJszM3GwAYDs,101,0,0
1631775673188,27,Random article-1,200,OK,Thread Group 1-11,text,true,,41592,266,12,12,http://10.240.4.179/api/articles/JJszM3GwAYDs/,24,0,0
1631775673090,129,Issues list,200,OK,Thread Group 1-19,text,true,,910,549,12,12,http://10.240.4.179/api/issues/?ordering=-creation_date,98,0,2
