timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1631775928199,285,Articles's list jdh001,200,OK,Thread Group 1-8,text,true,,224350,264,28,28,http://10.240.4.179/api/articles/?pid=jdh001,279,0,0
1631775928163,327,Random article,200,OK,Thread Group 1-13,text,true,,4331,531,28,28,http://10.240.4.179/api/articles/MyifnvNPDgUx/,185,0,0
1631775928163,185,Random article-0,301,Moved Permanently,Thread Group 1-13,text,true,,279,265,28,28,http://10.240.4.179/api/articles/MyifnvNPDgUx,185,0,0
1631775928348,142,Random article-1,200,OK,Thread Group 1-13,text,true,,4052,266,28,28,http://10.240.4.179/api/articles/MyifnvNPDgUx/,142,0,0
1631775928490,6,Raw github,200,OK,Thread Group 1-13,text,true,,153631,356,28,28,http://10.240.4.179/proxy-githubusercontent/jdh-observer/jdh001-MyifnvNPDgUx/main/taking-the-measure-of-social-democracy-anonymous.ipynb,1,0,0
1631775928246,252,Issue jdh001,200,OK,Thread Group 1-19,text,true,,750,515,28,28,http://10.240.4.179/api/issues/jdh001/,127,0,0
1631775928246,127,Issue jdh001-0,301,Moved Permanently,Thread Group 1-19,text,true,,271,257,28,28,http://10.240.4.179/api/issues/jdh001,127,0,0
1631775928373,125,Issue jdh001-1,200,OK,Thread Group 1-19,text,true,,479,258,28,28,http://10.240.4.179/api/issues/jdh001/,125,0,0
1631775928257,297,Articles's list jdh001,200,OK,Thread Group 1-15,text,true,,224350,264,30,30,http://10.240.4.179/api/articles/?pid=jdh001,290,0,0
1631775928150,411,Issues list,200,OK,Thread Group 1-22,text,true,,910,549,30,30,http://10.240.4.179/api/issues/?ordering=-creation_date,148,0,3
1631775928150,148,Issues list-0,301,Moved Permanently,Thread Group 1-22,text,true,,288,274,30,30,http://10.240.4.179/api/issues?ordering=-creation_date,148,0,3
1631775928298,263,Issues list-1,200,OK,Thread Group 1-22,text,true,,622,275,30,30,http://10.240.4.179/api/issues/?ordering=-creation_date,263,0,0
1631775928373,199,Articles's list jdh001,200,OK,Thread Group 1-14,text,true,,224350,264,30,30,http://10.240.4.179/api/articles/?pid=jdh001,194,0,0
1631775928203,375,Issues list,200,OK,Thread Group 1-24,text,true,,910,549,31,31,http://10.240.4.179/api/issues/?ordering=-creation_date,145,0,2
1631775928203,145,Issues list-0,301,Moved Permanently,Thread Group 1-24,text,true,,288,274,31,31,http://10.240.4.179/api/issues?ordering=-creation_date,145,0,2
1631775928348,230,Issues list-1,200,OK,Thread Group 1-24,text,true,,622,275,31,31,http://10.240.4.179/api/issues/?ordering=-creation_date,230,0,0
1631775928385,260,Articles's list jdh001,200,OK,Thread Group 1-17,text,true,,224350,264,33,33,http://10.240.4.179/api/articles/?pid=jdh001,253,0,0
1631775928177,474,Issues list,200,OK,Thread Group 1-23,text,true,,910,549,34,34,http://10.240.4.179/api/issues/?ordering=-creation_date,209,0,1
